pintr_dif,O_sd,C_sd,E_sd,A_sd,N_sd,male,leeftijd,oplzon,ideology,ay09a018,ay09b018,cp09b024,cp09b034,cp09b044,cp09b054,cp09b059,cp09b064,cp09b069,cp09b029rc,cp09b039rc,cp09b049rc
0,-0.2924640672364378,0.7593292548590979,0.025254586148818092,0.7426281885470909,0.47149984886022683,0,48,3,7,2,2,4,3,3,4,3,3,4,2,2,4
0,0.7335327092674091,0.4737020184743192,1.1371500107733203,-0.18141811565439664,-0.8121007886312855,1,33,5,5,4,4,5,5,4,4,4,3,5,5,5,2
0,-1.0106618107891308,0.1880747820895405,-0.8483775331990051,-0.38676173881028275,0.3959939290077849,1,30,6,7,6,6,4,2,2,2,2,4,2,2,2,3
1,1.451730452820102,0.9497474124489503,1.2165711125322134,0.6399563769691478,-0.8121007886312855,0,53,4,5,5,4,5,5,5,5,4,5,5,5,5,5
0,-1.4210605213906695,-1.0496432422445006,0.025254586148818092,-1.7214952893235425,1.0000412878273202,1,61,4,8,6,6,2,2,2,2,2,2,3,2,2,2
0,-0.08726471193566841,-0.09755245429523819,-0.21300871912786096,0.12659731907943253,0.32048800915534303,1,43,2,6,5,5,4,3,3,4,3,3,4,4,3,3
-1,0.8361323869177938,0.37849293967939296,0.4223600949432832,0.12659731907943253,-0.5855830290739598,1,32,5,8,6,7,5,3,4,4,4,5,4,5,5,4
1,-0.7028627778379766,0.6641201760641716,0.6606234002199622,0.5372845653912047,-0.28355934966419216,0,54,4,8,6,5,2,4,4,3,1,4,4,1,1,4
-1,0.9387320645681785,-0.19276153309016442,0.8194656037377483,-0.07874630407645358,-0.8876067084837274,1,55,6,NA,6,7,5,4,4,4,3,5,4,5,5,5
2,-0.3950637448868225,-0.3831796906800169,-0.054166515610074926,-0.4894335503882258,-0.2080534298117503,0,43,2,5,4,2,3,3,3,3,3,3,3,3,3,4
-1,-1.1132614884395153,0.1880747820895405,-0.371850922645647,0.5372845653912047,0.32048800915534303,0,56,2,NA,1,2,2,4,2,2,1,4,3,2,2,2
1,0.015334965714716276,-0.002343375500311962,-0.45127202440454,0.12659731907943253,0.018464329745575422,1,32,4,NA,2,1,3,4,4,4,2,4,4,3,3,4
0,0.6309330316170244,-0.9544341634495742,-0.371850922645647,0.5372845653912047,0.16947616945045924,0,42,6,3,6,6,5,4,4,5,5,2,3,5,4,4
1,0.425733676316255,-0.47838876947494313,-0.21300871912786096,0.3319409422353186,-0.05704159010686648,1,62,5,4,7,6,4,5,4,4,2,4,4,4,4,4
1,-0.6002631001875919,-0.47838876947494313,-0.292429820886754,0.22926913065737559,-0.3590652695166341,0,68,5,5,5,4,4,2,3,4,2,2,2,4,4,2
0,-0.4976634225372072,-0.28797061188509065,-0.45127202440454,-0.5921053619661688,0.24498208930290113,0,56,5,5,2,2,3,3,3,3,3,4,3,2,3,3
0,-0.4976634225372072,-0.002343375500311962,0.025254586148818092,-0.07874630407645358,-0.1325475099593084,0,72,2,NA,3,3,3,3,3,4,1,4,3,3,3,3
-2,0.7335327092674091,0.6641201760641716,0.3429389931843902,0.22926913065737559,-0.43457118936907596,1,55,4,6,3,5,4,4,5,4,3,4,5,3,5,5
0,-0.6002631001875919,-0.19276153309016442,0.18409678966660414,0.02392550750148947,0.16947616945045924,0,37,4,NA,3,3,3,2,3,4,2,3,4,2,2,4
-1,-0.2924640672364378,-0.5735978482698694,0.025254586148818092,-0.38676173881028275,-0.05704159010686648,1,65,2,NA,4,5,3,3,3,3,2,4,4,3,4,3
-1,-0.08726471193566841,0.4737020184743192,0.7400445019788553,0.12659731907943253,0.018464329745575422,0,36,5,7,4,5,5,2,4,4,3,3,3,3,3,4
0,0.22053432101548567,-0.002343375500311962,0.18409678966660414,0.6399563769691478,-0.2080534298117503,0,19,2,NA,2,2,4,4,3,4,2,2,5,4,4,5
0,-0.2924640672364378,-0.28797061188509065,-0.530693126163433,-0.5921053619661688,0.09397024959801732,1,65,5,7,6,6,2,2,4,4,2,4,4,4,2,4
1,0.22053432101548567,-0.19276153309016442,-0.530693126163433,-0.18141811565439664,-0.2080534298117503,0,27,5,NA,3,2,4,4,4,4,3,3,4,4,5,2
-1,0.11793464336510097,-0.09755245429523819,0.26351789142549714,0.4346127538132617,0.24498208930290113,0,57,2,5,4,5,4,4,4,4,3,3,4,2,3,5
1,-0.4976634225372072,-0.002343375500311962,-0.530693126163433,-0.4894335503882258,-0.1325475099593084,1,52,6,6,6,5,3,3,3,3,3,3,3,3,3,3
0,0.22053432101548567,0.5689110972692454,-0.054166515610074926,-0.07874630407645358,0.32048800915534303,1,87,2,2,7,7,3,4,3,3,3,4,4,4,4,5
0,-0.18986438958605312,-0.28797061188509065,-0.530693126163433,-0.07874630407645358,0.7735235282699945,1,38,4,NA,1,1,3,3,4,4,2,4,4,3,3,3
1,0.22053432101548567,-0.002343375500311962,0.025254586148818092,-0.18141811565439664,-0.3590652695166341,1,54,6,NA,7,6,4,3,4,4,3,4,3,4,4,4
1,0.015334965714716276,-1.1448523210394268,0.5017811967021762,-0.07874630407645358,0.6225116885651106,1,40,4,5,4,3,4,2,3,4,2,4,4,4,4,4
-1,-0.18986438958605312,0.2832838608844667,-0.530693126163433,-0.18141811565439664,0.09397024959801732,1,81,4,NA,6,7,4,3,3,4,2,4,3,3,3,4
1,-0.4976634225372072,-0.3831796906800169,-0.13358761736896796,0.12659731907943253,0.5470057687126687,0,74,7,7,4,3,3,3,3,3,3,4,3,3,2,3
2,-0.18986438958605312,0.5689110972692454,0.025254586148818092,0.02392550750148947,0.3959939290077849,1,81,2,7,6,4,2,4,4,4,1,4,4,4,3,3
0,1.0413317422185633,0.6641201760641716,0.5017811967021762,-0.07874630407645358,-0.8121007886312855,0,30,4,NA,2,2,4,3,5,5,3,5,5,5,5,5
2,0.11793464336510097,-0.09755245429523819,0.6606234002199622,0.22926913065737559,-0.28355934966419216,1,64,4,NA,7,5,4,3,4,4,3,4,4,4,4,2
0,-0.7028627778379766,-0.09755245429523819,-0.21300871912786096,-0.07874630407645358,-0.28355934966419216,1,66,2,8,6,6,4,2,3,3,2,3,2,3,2,4
0,0.015334965714716276,-0.002343375500311962,0.9783078072555343,0.5372845653912047,-0.05704159010686648,0,40,2,5,2,2,3,4,4,4,2,4,4,3,3,4
1,-0.2924640672364378,-0.09755245429523819,-0.054166515610074926,-0.38676173881028275,-0.3590652695166341,0,68,3,NA,4,3,4,2,3,4,3,3,3,4,3,3
1,-0.08726471193566841,0.1880747820895405,0.4223600949432832,0.22926913065737559,0.6225116885651106,0,47,2,6,4,3,3,4,4,3,2,4,4,3,3,4
2,0.32313399866587034,-0.09755245429523819,-0.21300871912786096,0.5372845653912047,-0.2080534298117503,0,62,5,3,7,5,5,3,3,4,3,4,4,4,4,4
-1,0.5283333539666397,0.37849293967939296,-0.292429820886754,0.6399563769691478,0.6225116885651106,0,48,4,1,5,6,3,5,4,4,3,5,5,3,3,5
0,0.015334965714716276,-0.002343375500311962,-0.21300871912786096,-0.18141811565439664,-0.3590652695166341,1,70,5,6,5,5,3,3,4,4,2,4,4,4,4,3
2,-0.4976634225372072,-0.19276153309016442,0.10467568790771112,0.12659731907943253,0.16947616945045924,0,51,4,4,3,1,3,3,4,2,3,3,3,3,3,3
0,0.22053432101548567,0.1880747820895405,0.26351789142549714,-0.07874630407645358,-0.2080534298117503,1,42,6,8,5,5,4,4,4,4,3,4,3,4,3,4
2,0.11793464336510097,0.09286570329461427,0.10467568790771112,-0.38676173881028275,0.09397024959801732,1,72,5,3,5,3,3,4,3,4,3,4,3,4,4,4
0,-0.8054624554883613,-0.5735978482698694,-0.530693126163433,-0.5921053619661688,0.32048800915534303,1,83,4,NA,4,4,2,4,2,3,2,3,2,3,3,3
0,-0.7028627778379766,-0.47838876947494313,-0.371850922645647,-0.694777173544112,0.16947616945045924,0,32,1,NA,1,1,2,3,3,2,3,3,3,3,3,3
1,-0.18986438958605312,-0.5735978482698694,-0.371850922645647,-0.28408992723233967,0.24498208930290113,1,56,4,9,5,4,3,4,4,4,2,4,4,2,2,4
2,-0.7028627778379766,-0.19276153309016442,0.10467568790771112,0.22926913065737559,-0.6610889489264017,1,61,2,8,3,1,5,4,3,4,1,5,1,2,1,2
0,-0.6002631001875919,0.1880747820895405,0.10467568790771112,-0.18141811565439664,0.018464329745575422,0,48,5,3,2,2,4,2,2,4,2,3,3,3,3,3
0,0.425733676316255,0.2832838608844667,-0.054166515610074926,-0.07874630407645358,-0.3590652695166341,1,67,6,7,5,5,4,4,4,4,3,4,4,4,4,4
0,-0.18986438958605312,0.4737020184743192,-0.6895353296812191,-0.4894335503882258,0.3959939290077849,1,58,2,NA,4,4,3,3,4,3,3,5,4,2,2,4
1,-0.08726471193566841,-0.002343375500311962,-0.6895353296812191,0.7426281885470909,0.5470057687126687,0,57,4,2,5,4,4,3,3,3,3,4,4,3,3,4
-1,-0.18986438958605312,-0.19276153309016442,-0.13358761736896796,0.02392550750148947,0.24498208930290113,1,20,5,7,3,4,4,3,3,4,3,2,3,3,4,4
-2,0.6309330316170244,0.4737020184743192,-0.292429820886754,0.02392550750148947,0.3959939290077849,1,57,2,NA,4,6,4,5,5,5,2,4,5,4,3,4
1,0.7335327092674091,0.6641201760641716,0.3429389931843902,-0.18141811565439664,0.32048800915534303,0,41,6,3,6,5,5,4,4,5,4,4,4,4,4,4
-1,-0.18986438958605312,-0.002343375500311962,-0.45127202440454,-0.07874630407645358,0.47149984886022683,0,39,3,NA,1,2,3,2,4,4,2,4,3,4,3,4
1,-0.2924640672364378,0.8545383336540241,-0.530693126163433,0.4346127538132617,0.6980176084175526,0,63,2,0,6,5,5,1,3,4,2,4,2,4,3,4
-1,0.6309330316170244,0.9497474124489503,0.3429389931843902,0.947971811702977,-0.43457118936907596,0,64,2,5,5,6,4,3,4,4,4,5,5,4,4,4
0,-0.18986438958605312,-0.09755245429523819,0.10467568790771112,-0.28408992723233967,0.16947616945045924,1,25,3,0,1,1,3,4,4,4,2,3,4,4,3,2
0,-0.908062133138746,-0.28797061188509065,-0.13358761736896796,0.02392550750148947,0.09397024959801732,1,68,5,NA,5,5,3,2,3,3,1,3,3,2,2,4
0,-0.908062133138746,-0.19276153309016442,-0.6101142279223261,-0.38676173881028275,-0.2080534298117503,0,62,2,5,1,1,3,1,2,3,3,3,2,3,4,2
-4,-0.18986438958605312,0.4737020184743192,-0.45127202440454,-1.3108080430117701,-0.6610889489264017,1,23,5,NA,2,6,3,4,4,4,1,5,4,4,3,1
0,-0.18986438958605312,-0.002343375500311962,0.26351789142549714,0.02392550750148947,-0.43457118936907596,0,59,2,6,4,4,4,3,3,4,2,3,3,4,4,3
-1,-0.08726471193566841,-0.3831796906800169,0.10467568790771112,-0.38676173881028275,-0.2080534298117503,1,40,4,7,4,5,4,3,4,3,2,3,4,4,4,3
0,0.22053432101548567,-0.09755245429523819,0.025254586148818092,-0.07874630407645358,-0.43457118936907596,1,28,5,6,4,4,4,4,4,4,3,4,3,5,4,2
-1,0.5283333539666397,0.9497474124489503,0.9783078072555343,0.947971811702977,-0.5100771092215178,1,57,2,8,4,5,4,5,4,4,1,5,4,4,4,5
0,-0.6002631001875919,0.37849293967939296,-0.371850922645647,-0.18141811565439664,-0.1325475099593084,1,78,4,NA,5,5,2,3,3,4,2,4,3,3,3,2
2,-0.908062133138746,-0.28797061188509065,-1.4043252455112563,0.12659731907943253,0.47149984886022683,0,22,5,NA,5,3,4,1,3,3,3,4,2,2,2,2
-1,0.22053432101548567,-0.47838876947494313,0.5812022984610692,0.6399563769691478,-0.5855830290739598,1,52,4,3,4,5,4,4,3,4,3,4,3,4,3,5
3,0.7335327092674091,-0.3831796906800169,-0.530693126163433,-0.28408992723233967,-0.05704159010686648,0,26,5,4,5,2,4,4,4,5,3,4,4,5,4,5
2,0.015334965714716276,-0.002343375500311962,-0.21300871912786096,0.22926913065737559,-0.3590652695166341,1,59,5,6,3,1,5,3,3,4,3,3,3,4,4,3
3,1.2465310975193327,-1.1448523210394268,-0.7689564314401122,-1.6188234777455994,0.16947616945045924,1,21,4,NA,7,4,5,5,5,3,4,5,5,5,5,5
-1,-0.7028627778379766,-0.3831796906800169,-0.21300871912786096,-0.900120796699998,0.47149984886022683,0,18,2,5,1,2,4,3,2,2,2,3,5,2,3,2
-1,-0.3950637448868225,-0.19276153309016442,0.4223600949432832,-0.5921053619661688,-0.05704159010686648,1,46,2,NA,1,2,3,4,3,3,2,4,3,3,2,4
0,-0.3950637448868225,-0.8592250846546481,0.6606234002199622,0.4346127538132617,0.6980176084175526,0,26,4,NA,1,1,2,5,3,3,3,3,3,3,3,3
0,0.32313399866587034,-0.3831796906800169,0.7400445019788553,0.02392550750148947,-0.3590652695166341,1,32,5,4,2,2,4,5,4,4,2,2,4,4,4,5
1,-0.7028627778379766,-0.3831796906800169,-0.13358761736896796,-0.5921053619661688,0.3959939290077849,1,73,1,NA,2,1,3,2,3,3,3,3,2,3,3,3
0,-1.2158611660899001,-1.1448523210394268,0.18409678966660414,-0.28408992723233967,0.3959939290077849,0,51,2,5,1,1,3,1,3,2,1,1,3,3,3,3
1,1.1439314198689479,0.4737020184743192,0.4223600949432832,-0.07874630407645358,0.09397024959801732,1,58,5,1,4,3,5,4,4,5,4,5,4,5,5,5
0,0.6309330316170244,-0.28797061188509065,-0.6101142279223261,-0.28408992723233967,-0.8876067084837274,1,51,4,7,5,5,4,4,4,5,3,5,4,4,4,4
0,0.11793464336510097,-0.3831796906800169,0.26351789142549714,0.22926913065737559,-0.05704159010686648,0,32,4,NA,5,5,3,4,3,4,2,4,4,4,4,4
-1,0.6309330316170244,-0.19276153309016442,0.26351789142549714,-0.38676173881028275,1.075547207679762,0,20,6,6,3,4,4,4,4,4,3,5,4,4,5,4
-2,0.9387320645681785,-0.002343375500311962,0.6606234002199622,0.5372845653912047,-0.1325475099593084,0,20,6,NA,5,7,5,5,4,4,4,2,5,5,5,5
0,-0.4976634225372072,0.4737020184743192,-0.530693126163433,0.8453000001250339,-0.1325475099593084,0,49,2,NA,2,2,4,2,3,4,3,3,3,3,2,3
1,-0.2924640672364378,-0.09755245429523819,-0.13358761736896796,-0.28408992723233967,0.6225116885651106,0,30,6,3,5,4,4,3,3,4,2,3,3,3,3,4
-1,0.015334965714716276,-0.09755245429523819,-0.13358761736896796,-0.5921053619661688,-0.28355934966419216,1,40,5,NA,4,5,4,3,4,4,3,3,4,4,3,3
4,1.451730452820102,-1.240061399834353,0.8194656037377483,0.5372845653912047,-0.05704159010686648,1,19,3,6,5,1,5,5,5,5,5,4,5,5,5,5
0,-0.18986438958605312,-0.002343375500311962,-0.054166515610074926,-1.105464419855884,-0.43457118936907596,1,29,2,0,1,1,3,4,3,4,2,4,3,3,3,4
-2,-0.4976634225372072,-0.3831796906800169,-0.6895353296812191,-0.18141811565439664,0.24498208930290113,0,31,2,NA,2,4,3,3,3,3,2,4,4,3,3,2
0,0.32313399866587034,-0.47838876947494313,0.7400445019788553,0.6399563769691478,-0.1325475099593084,1,27,6,2,5,5,5,4,3,4,2,4,4,4,3,5
0,0.11793464336510097,-0.3831796906800169,0.10467568790771112,0.12659731907943253,0.32048800915534303,1,58,5,6,6,6,3,4,3,4,2,4,4,4,4,4
0,0.32313399866587034,-0.7640160058597218,-0.7689564314401122,0.02392550750148947,0.9245353679748782,1,50,3,2,5,5,4,4,3,3,3,3,4,4,5,5
1,0.5283333539666397,0.37849293967939296,0.025254586148818092,1.05064362328092,1.226559047384646,1,50,4,5,4,3,3,5,5,4,3,4,4,4,3,5
0,-0.3950637448868225,0.1880747820895405,-0.371850922645647,0.02392550750148947,-0.3590652695166341,0,52,4,4,3,3,2,2,3,4,1,4,3,4,5,3
0,-0.18986438958605312,-0.28797061188509065,0.5017811967021762,0.3319409422353186,0.018464329745575422,0,66,4,7,4,4,4,4,3,4,4,2,4,2,2,4
0,0.32313399866587034,0.6641201760641716,0.6606234002199622,1.05064362328092,0.3959939290077849,0,45,4,8,4,4,4,3,3,5,1,5,4,4,4,5
0,0.015334965714716276,-0.28797061188509065,0.18409678966660414,-0.07874630407645358,0.3959939290077849,0,54,5,NA,4,4,3,4,4,4,2,4,4,4,2,4
0,-0.08726471193566841,0.09286570329461427,-0.13358761736896796,0.02392550750148947,0.32048800915534303,1,28,5,4,5,5,4,5,3,3,3,4,3,2,2,5
0,0.7335327092674091,-0.09755245429523819,-0.530693126163433,-0.38676173881028275,-0.3590652695166341,1,21,6,7,6,6,5,4,4,5,4,4,4,5,4,3
-1,0.6309330316170244,-0.28797061188509065,0.3429389931843902,-0.18141811565439664,-0.2080534298117503,1,20,5,2,3,4,5,4,4,4,4,3,4,5,4,4
0,-0.7028627778379766,0.2832838608844667,-1.0072197367167912,0.4346127538132617,0.32048800915534303,0,42,2,9,4,4,2,2,3,4,2,4,2,3,3,3
0,1.1439314198689479,0.37849293967939296,0.18409678966660414,0.947971811702977,0.6225116885651106,0,43,2,5,4,4,3,5,5,5,3,5,5,5,5,5
1,0.5283333539666397,0.7593292548590979,-0.6895353296812191,1.05064362328092,1.226559047384646,0,56,2,10,3,2,4,5,3,4,4,4,3,4,5,4
0,-0.3950637448868225,0.1880747820895405,-0.21300871912786096,-0.07874630407645358,-0.6610889489264017,1,80,1,NA,3,3,3,4,4,4,1,3,3,3,3,3
1,-0.4976634225372072,0.4737020184743192,-0.13358761736896796,0.22926913065737559,0.8490294481224363,0,84,2,4,7,6,3,2,2,4,2,5,3,2,2,5
0,-0.908062133138746,0.5689110972692454,0.5812022984610692,0.5372845653912047,0.24498208930290113,0,39,2,8,2,2,3,1,3,4,2,2,3,3,3,2
-2,0.5283333539666397,0.09286570329461427,-0.21300871912786096,-0.18141811565439664,-0.05704159010686648,0,46,2,5,3,5,4,3,4,5,3,4,4,4,5,4
-1,0.015334965714716276,0.1880747820895405,-0.292429820886754,-0.5921053619661688,-0.2080534298117503,1,48,5,2,6,7,3,3,4,4,2,4,3,4,4,4
1,-0.08726471193566841,-1.0496432422445006,0.8988867054966413,0.4346127538132617,1.226559047384646,1,27,4,7,6,5,2,5,4,4,1,3,4,4,3,4
0,-0.2924640672364378,-0.3831796906800169,-0.292429820886754,-0.07874630407645358,1.075547207679762,1,77,6,5,5,5,5,2,3,4,3,4,2,3,4,2
1,-0.08726471193566841,-0.47838876947494313,0.18409678966660414,-0.797448985122055,0.47149984886022683,1,19,4,NA,5,4,4,4,3,4,4,4,5,2,2,2
0,-0.6002631001875919,0.6641201760641716,0.5812022984610692,0.4346127538132617,-0.05704159010686648,0,42,9,NA,5,5,2,1,4,3,1,3,4,3,3,5
-1,-0.2924640672364378,0.37849293967939296,-0.6101142279223261,0.3319409422353186,0.6225116885651106,0,51,2,NA,3,4,3,3,3,4,3,3,3,3,3,4
0,0.11793464336510097,-0.3831796906800169,-0.21300871912786096,0.3319409422353186,0.6225116885651106,0,37,6,1,5,5,4,3,4,4,2,4,4,5,4,2
2,-0.7028627778379766,-0.19276153309016442,-0.21300871912786096,-0.797448985122055,-0.1325475099593084,1,34,2,NA,3,1,3,3,3,4,2,4,3,2,2,2
1,-0.3950637448868225,0.37849293967939296,0.4223600949432832,0.5372845653912047,-0.7365948687788436,0,55,4,5,4,3,4,3,4,4,1,4,3,3,3,2
-1,-0.2924640672364378,-0.7640160058597218,0.3429389931843902,-1.105464419855884,0.32048800915534303,1,19,4,7,4,5,3,4,3,3,3,3,3,3,3,4
-1,-0.18986438958605312,0.1880747820895405,0.10467568790771112,-0.07874630407645358,0.24498208930290113,0,61,2,7,5,6,2,4,4,4,3,3,4,3,3,3
1,0.11793464336510097,0.7593292548590979,0.7400445019788553,0.02392550750148947,-1.0386185481886112,0,57,2,8,5,4,5,3,3,5,3,3,3,3,3,5
2,-0.4976634225372072,-0.28797061188509065,-0.054166515610074926,-0.18141811565439664,-0.3590652695166341,1,82,2,NA,6,4,4,4,3,4,1,4,3,3,1,3
0,0.5283333539666397,0.5689110972692454,0.6606234002199622,0.6399563769691478,-0.3590652695166341,0,21,3,4,2,2,3,3,4,5,3,4,5,4,5,4
-1,-0.6002631001875919,-0.7640160058597218,-0.530693126163433,-0.07874630407645358,0.3959939290077849,0,59,2,2,3,4,3,4,3,3,2,3,2,3,3,3
0,0.6309330316170244,-0.3831796906800169,-0.530693126163433,-0.18141811565439664,-0.5855830290739598,1,66,3,7,6,6,5,4,3,4,3,5,4,4,5,4
-1,0.5283333539666397,0.1880747820895405,0.8988867054966413,0.22926913065737559,-0.8876067084837274,0,62,2,NA,2,3,4,4,4,5,1,4,4,5,4,5
0,0.9387320645681785,0.5689110972692454,-0.292429820886754,0.4346127538132617,-0.28355934966419216,1,58,6,7,2,2,5,5,4,5,4,2,4,5,5,5
-1,-0.4976634225372072,0.37849293967939296,0.26351789142549714,-0.28408992723233967,0.16947616945045924,1,38,5,NA,5,6,4,3,3,4,3,3,3,2,2,3
1,-0.3950637448868225,0.4737020184743192,-0.7689564314401122,-0.07874630407645358,-0.2080534298117503,0,52,5,6,4,3,4,2,3,4,3,4,3,2,3,3
2,0.015334965714716276,0.37849293967939296,-0.8483775331990051,-0.07874630407645358,-1.0386185481886112,1,64,2,7,4,2,4,5,5,4,1,4,4,3,3,2
0,0.32313399866587034,-0.19276153309016442,-0.054166515610074926,-1.002792608277941,0.09397024959801732,1,56,5,4,6,6,5,3,4,4,3,4,4,4,3,4
1,0.5283333539666397,0.1880747820895405,0.10467568790771112,0.12659731907943253,0.32048800915534303,0,64,2,4,2,1,4,5,3,4,3,4,4,4,4,5
-1,-0.2924640672364378,-0.47838876947494313,-0.21300871912786096,-0.5921053619661688,0.47149984886022683,0,36,5,5,3,4,3,3,3,4,3,4,3,3,3,3
-1,0.015334965714716276,0.8545383336540241,-1.0866408384756843,0.3319409422353186,0.24498208930290113,0,79,4,3,5,6,4,2,4,4,3,4,4,3,3,4
-1,0.11793464336510097,0.7593292548590979,0.5017811967021762,0.947971811702977,0.32048800915534303,0,32,5,5,3,4,5,5,2,5,4,4,3,1,2,5
-4,1.5543301304704866,0.6641201760641716,0.7400445019788553,0.02392550750148947,-0.28355934966419216,1,23,5,7,1,5,5,5,5,5,5,5,5,5,5,5
0,-0.2924640672364378,0.8545383336540241,0.7400445019788553,0.3319409422353186,-0.7365948687788436,0,49,4,4,4,4,5,3,4,5,2,2,4,3,2,2
0,-0.4976634225372072,-0.9544341634495742,-0.45127202440454,0.22926913065737559,1.3020649672370876,0,42,3,4,3,3,4,2,3,3,3,3,2,5,1,4
-1,-0.18986438958605312,0.2832838608844667,0.8194656037377483,0.8453000001250339,-0.6610889489264017,0,52,5,2,5,6,4,3,4,4,1,4,3,3,3,4
0,0.015334965714716276,-0.6688069270647956,0.5812022984610692,0.12659731907943253,0.5470057687126687,1,43,2,8,5,5,4,4,4,4,2,3,4,3,3,4
1,-0.2924640672364378,0.2832838608844667,0.7400445019788553,0.3319409422353186,-0.1325475099593084,1,56,2,4,3,2,2,5,5,2,1,4,5,1,2,5
0,-0.18986438958605312,-0.19276153309016442,-0.371850922645647,-0.797448985122055,0.018464329745575422,0,39,4,7,2,2,4,3,4,3,3,3,3,4,4,2
-1,0.11793464336510097,-0.8592250846546481,0.5017811967021762,-0.18141811565439664,-0.3590652695166341,1,57,4,5,1,2,5,3,4,4,3,3,4,3,3,4
-1,-0.7028627778379766,-0.28797061188509065,0.5017811967021762,-0.38676173881028275,0.3959939290077849,0,45,1,2,3,4,2,3,3,3,2,3,3,3,3,3
0,-0.2924640672364378,0.4737020184743192,0.025254586148818092,-0.07874630407645358,-0.5100771092215178,1,66,4,5,5,5,4,3,3,4,1,3,3,3,3,5
-3,-0.4976634225372072,0.1880747820895405,0.8988867054966413,-0.18141811565439664,-0.3590652695166341,0,37,5,5,1,4,5,4,4,3,4,2,3,1,1,3
2,-0.2924640672364378,-0.7640160058597218,0.18409678966660414,-0.07874630407645358,1.226559047384646,0,54,3,8,5,3,4,4,3,4,3,4,3,3,2,2
1,0.11793464336510097,0.2832838608844667,0.4223600949432832,0.4346127538132617,-0.2080534298117503,0,55,2,3,5,4,4,3,4,4,4,2,3,4,4,4
0,0.015334965714716276,0.09286570329461427,-0.13358761736896796,0.02392550750148947,-0.3590652695166341,1,60,4,NA,1,1,4,4,3,5,1,4,5,3,3,3
2,-0.3950637448868225,0.5689110972692454,-0.13358761736896796,0.12659731907943253,-0.8121007886312855,0,58,2,NA,5,3,5,3,3,5,1,2,2,4,3,3
0,-0.08726471193566841,-0.6688069270647956,0.10467568790771112,0.02392550750148947,0.47149984886022683,1,69,4,7,4,4,3,4,4,4,4,3,3,4,3,2
0,0.015334965714716276,0.09286570329461427,-0.13358761736896796,0.02392550750148947,0.018464329745575422,0,68,1,5,4,4,3,4,4,4,3,4,4,3,3,3
0,-0.4976634225372072,-0.5735978482698694,-0.6101142279223261,-0.797448985122055,0.6980176084175526,0,35,2,NA,1,1,3,3,2,4,2,4,3,3,3,3
0,0.11793464336510097,0.37849293967939296,0.26351789142549714,0.5372845653912047,-0.43457118936907596,0,63,3,4,5,5,5,4,3,3,3,4,4,3,3,4
3,-0.08726471193566841,0.5689110972692454,0.18409678966660414,-0.18141811565439664,-0.3590652695166341,1,29,5,7,4,1,4,2,3,4,3,4,3,4,4,3
0,-0.18986438958605312,-0.6688069270647956,-0.6895353296812191,-0.28408992723233967,0.018464329745575422,1,18,3,6,5,5,4,3,4,4,1,4,4,4,3,2
0,0.425733676316255,-0.28797061188509065,0.18409678966660414,0.3319409422353186,0.47149984886022683,1,54,6,4,7,7,5,5,3,4,4,5,4,2,3,4
0,-0.908062133138746,-0.28797061188509065,-0.371850922645647,0.4346127538132617,0.09397024959801732,0,54,2,NA,1,1,3,1,3,3,2,3,2,3,3,3
-1,0.8361323869177938,0.37849293967939296,0.4223600949432832,0.02392550750148947,-0.5855830290739598,0,48,6,5,4,5,2,4,4,5,4,5,4,5,5,5
1,-0.18986438958605312,-0.28797061188509065,0.3429389931843902,1.153315434858863,-0.05704159010686648,0,27,4,3,3,2,4,4,3,3,3,3,4,3,3,3
0,-0.4976634225372072,-0.002343375500311962,-0.054166515610074926,-0.38676173881028275,0.3959939290077849,1,65,2,5,4,4,4,3,2,3,2,4,1,3,5,3
0,-0.4976634225372072,-0.002343375500311962,-0.292429820886754,0.02392550750148947,-0.05704159010686648,0,64,5,NA,4,4,2,4,3,4,1,4,3,4,3,2
0,-0.2924640672364378,-0.28797061188509065,-0.530693126163433,-0.4894335503882258,0.32048800915534303,1,55,1,5,1,1,2,4,4,2,2,4,4,4,3,3
0,-0.4976634225372072,-0.002343375500311962,-0.530693126163433,-0.07874630407645358,0.8490294481224363,0,63,2,NA,1,1,3,3,3,4,2,3,3,3,3,3
0,0.015334965714716276,0.09286570329461427,-0.13358761736896796,0.22926913065737559,-1.0386185481886112,0,33,4,8,5,5,3,4,4,5,2,4,4,3,2,4
0,0.32313399866587034,-0.3831796906800169,0.6606234002199622,0.02392550750148947,0.16947616945045924,1,21,4,5,3,3,4,4,4,4,4,4,4,4,4,2
-2,0.015334965714716276,-0.19276153309016442,0.8988867054966413,-0.28408992723233967,-0.3590652695166341,1,41,2,NA,1,3,4,3,3,5,2,3,4,4,3,4
1,0.11793464336510097,0.2832838608844667,-0.21300871912786096,-0.07874630407645358,-0.28355934966419216,0,51,3,NA,3,2,4,4,4,4,2,4,3,4,3,4
0,0.015334965714716276,-0.002343375500311962,0.4223600949432832,0.5372845653912047,0.018464329745575422,0,59,2,6,5,5,4,4,3,3,2,4,4,3,4,4
1,-0.08726471193566841,0.4737020184743192,-0.6895353296812191,0.3319409422353186,-0.05704159010686648,1,61,4,2,6,5,2,4,5,4,1,4,4,2,4,4
