election,placebo,pintr,pintr_placebo,male,age,edu,ideology,O_sd,C_sd,E_sd,A_sd,N_sd,p09c64,p09c69
NA,NA,NA,NA,0,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,10,10,1,78,10,6,0.9918396332933861,-0.9514308309642983,-0.16310076810315038,-0.6451513530581715,0.0027954955387905684,10,10
NA,NA,10,10,0,75,6,5,0.9918396332933861,0.8518168857602868,-0.2957301379998273,0.06227540579901044,0.7280588581225751,10,10
NA,1,8,8,0,44,10,4,-0.21396952712074355,0.03215883270365715,-0.4283595078965045,-0.11458128391528485,0.0027954955387905684,7,4
NA,NA,NA,NA,1,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,53,5,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,5,1,25,6,7,0.18796685968396615,0.8518168857602868,0.234787341586881,-0.9988647324867624,0.43795351308906133,8,6
NA,NA,NA,NA,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,8,1,74,9,5,0.05398806408239635,-0.4596359991303204,-0.2957301379998273,-0.6451513530581715,-0.14225717697796647,6,7
NA,0,1,2,0,69,5,5,0.05398806408239635,-0.4596359991303204,-0.4283595078965045,-0.6451513530581715,-0.43236252201148023,7,6
NA,NA,NA,NA,1,45,1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,NA,0,83,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,4,NA,1,83,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0,3,0,90,1,0,-0.6159059139254536,-0.4596359991303204,-0.2957301379998273,0.2391320955133061,0.2929008405723043,5,3
NA,NA,7,7,0,62,5,5,0.18796685968396615,0.03215883270365715,-0.030471398206473158,0.5928454749418971,0.43795351308906133,7,7
NA,NA,6,6,1,59,4,5,0.18796685968396615,0.03215883270365715,-0.16310076810315038,-0.11458128391528485,0.43795351308906133,8,6
0,NA,7,7,0,59,5,5,-0.34794832272231363,0.03215883270365715,0.6326754512769124,0.4159887852276018,0.43795351308906133,5,5
NA,NA,7,6,0,25,4,3,0.18796685968396615,-0.6235676097416465,-0.4283595078965045,-0.4682946633438758,-0.43236252201148023,7,7
NA,NA,8,6,1,26,4,7,0.05398806408239635,-0.29570438851899467,0.5000460813802351,-0.11458128391528485,0.1478481680555473,8,5
NA,NA,NA,NA,1,59,10,7,-0.4819271183238836,-0.29570438851899467,-0.030471398206473158,-0.11458128391528485,0.2929008405723043,6,3
0,NA,10,10,0,58,4,6,0.18796685968396615,0.360022053926309,0.3674167114835582,-0.4682946633438758,0.2929008405723043,6,8
NA,NA,4,5,1,28,10,4,0.05398806408239635,-0.29570438851899467,-0.5609888777931816,-0.822008042772467,0.1478481680555473,5,8
NA,NA,7,5,0,29,10,5,0.4559244508871063,-0.6235676097416465,0.8979341910702665,-1.7062914913439446,0.7280588581225751,8,8
NA,NA,9,9,0,43,3,4,0.32194565528553626,0.360022053926309,0.7653048211735893,-0.11458128391528485,0.0027954955387905684,10,5
NA,NA,8,8,1,45,10,7,0.05398806408239635,-0.29570438851899467,-0.2957301379998273,0.4159887852276018,0.43795351308906133,6,7
NA,NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,8,7,1,44,8,2,-0.7498847095270236,0.03215883270365715,0.5000460813802351,0.2391320955133061,-0.867520539561751,4,3
NA,NA,6,7,0,44,6,3,-0.21396952712074355,-0.4596359991303204,0.234787341586881,-0.11458128391528485,-0.14225717697796647,5,6
NA,NA,NA,NA,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,71,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,8,1,74,4,4,-0.4819271183238836,-0.1317727779076686,-0.16310076810315038,-0.11458128391528485,-0.28730984949472316,6,3
NA,NA,5,5,0,79,5,3,0.5899032464886761,-0.1317727779076686,-0.8262476175865359,-0.6451513530581715,-0.14225717697796647,7,10
NA,NA,8,9,1,55,6,2,-0.8838635051285936,-0.7874992203529724,-0.16310076810315038,0.06227540579901044,-0.5774151945282371,3,3
NA,NA,4,5,0,46,4,4,-0.8838635051285936,0.03215883270365715,-0.5609888777931816,-1.529434801629649,-0.14225717697796647,4,2
NA,NA,8,8,1,43,9,7,-0.34794832272231363,0.03215883270365715,-0.6936182476898587,0.5928454749418971,-0.5774151945282371,5,5
NA,NA,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,5,5,1,85,10,8,-0.6159059139254536,0.8518168857602868,-0.5609888777931816,0.06227540579901044,-0.14225717697796647,8,0
NA,NA,NA,6,0,84,1,8,-1.2857998919333034,-0.7874992203529724,-1.4893944670699215,-0.11458128391528485,-1.8828892471790493,3,0
NA,NA,NA,NA,1,49,9,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,6,6,1,42,6,4,-0.4819271183238836,-0.1317727779076686,0.3674167114835582,0.06227540579901044,0.0027954955387905684,3,6
NA,NA,6,7,0,39,4,4,-0.21396952712074355,-0.7874992203529724,0.234787341586881,1.1234155440847837,0.0027954955387905684,5,6
NA,NA,NA,NA,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,8,0,56,5,5,0.7238820420902462,0.03215883270365715,0.234787341586881,0.4159887852276018,-0.14225717697796647,10,8
NA,NA,10,10,1,25,6,4,-0.07999073151917374,0.03215883270365715,-0.16310076810315038,-0.2914379736295805,-0.28730984949472316,6,6
NA,NA,8,8,0,86,10,5,0.32194565528553626,0.523953664537635,-0.4283595078965045,0.2391320955133061,0.43795351308906133,7,8
NA,NA,7,9,1,67,1,8,-0.21396952712074355,0.8518168857602868,0.3674167114835582,0.2391320955133061,1.018164203156089,6,5
NA,NA,7,8,0,60,2,5,0.4559244508871063,0.360022053926309,-0.16310076810315038,-0.6451513530581715,0.5830061856058181,7,9
1,NA,8,8,0,46,6,3,0.857860837691816,-0.1317727779076686,-0.5609888777931816,-0.11458128391528485,-1.1576258845952647,9,10
0,NA,9,6,1,44,10,5,0.4559244508871063,0.360022053926309,-0.030471398206473158,-0.11458128391528485,0.1478481680555473,7,9
NA,NA,NA,NA,1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,7,8,0,49,2,5,0.18796685968396615,0.03215883270365715,-0.2957301379998273,0.2391320955133061,-0.5774151945282371,8,6
1,NA,7,7,0,22,3,3,-0.34794832272231363,-0.7874992203529724,-0.16310076810315038,-0.11458128391528485,-0.14225717697796647,8,2
NA,NA,5,5,0,19,0,5,0.32194565528553626,0.19609044331498324,0.5000460813802351,0.06227540579901044,-0.14225717697796647,8,7
1,NA,3,3,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,6,6,1,50,8,NA,-0.21396952712074355,0.03215883270365715,-0.030471398206473158,0.06227540579901044,0.43795351308906133,6,5
NA,NA,5,7,0,48,4,NA,-0.4819271183238836,0.360022053926309,-0.16310076810315038,0.2391320955133061,0.43795351308906133,7,2
NA,NA,7,8,1,20,1,6,-0.34794832272231363,-0.7874992203529724,-0.030471398206473158,-0.2914379736295805,-0.14225717697796647,7,3
NA,NA,7,7,1,18,1,7,-0.07999073151917374,0.03215883270365715,0.234787341586881,0.2391320955133061,0.1478481680555473,5,7
NA,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,7,9,1,79,6,2,0.9918396332933861,-0.1317727779076686,-0.030471398206473158,0.4159887852276018,-0.28730984949472316,10,10
NA,NA,7,6,1,44,4,NA,-0.34794832272231363,0.523953664537635,0.7653048211735893,0.2391320955133061,0.8731115306393318,6,4
NA,NA,0,2,0,44,4,NA,-0.6159059139254536,-0.7874992203529724,-0.6936182476898587,-0.2914379736295805,-0.43236252201148023,8,0
NA,NA,NA,NA,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,10,7,0,43,10,6,0.32194565528553626,0.03215883270365715,0.8979341910702665,0.7697021646561928,0.1478481680555473,8,7
NA,NA,NA,NA,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,5,5,1,49,10,NA,0.9918396332933861,0.03215883270365715,0.6326754512769124,0.7697021646561928,-0.43236252201148023,10,10
NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,7,7,0,54,8,8,-0.4819271183238836,0.360022053926309,0.10215797169020377,-0.4682946633438758,0.0027954955387905684,9,0
NA,NA,7,5,1,38,4,6,-0.34794832272231363,0.19609044331498324,0.3674167114835582,0.06227540579901044,0.2929008405723043,7,3
NA,NA,NA,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,7,1,83,8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,79,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,10,1,53,4,4,0.18796685968396615,0.19609044331498324,0.3674167114835582,0.06227540579901044,0.1478481680555473,7,7
NA,NA,NA,9,0,47,9,5,0.18796685968396615,0.523953664537635,0.6326754512769124,0.4159887852276018,0.7280588581225751,9,5
NA,NA,NA,NA,0,16,0,NA,0.32194565528553626,0.19609044331498324,-0.030471398206473158,-0.11458128391528485,0.0027954955387905684,9,6
NA,NA,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,76,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,5,5,0,73,1,4,-0.07999073151917374,-0.1317727779076686,0.6326754512769124,0.4159887852276018,-0.722467867044994,6,6
NA,NA,NA,1,0,82,1,5,0.18796685968396615,-0.1317727779076686,-0.4283595078965045,-0.11458128391528485,0.1478481680555473,6,8
NA,NA,8,8,0,72,4,5,0.18796685968396615,0.8518168857602868,0.8979341910702665,-0.2914379736295805,0.5830061856058181,8,6
NA,NA,5,7,1,57,10,3,-0.6159059139254536,0.19609044331498324,-0.030471398206473158,-0.6451513530581715,0.0027954955387905684,5,3
NA,NA,NA,NA,0,56,2,7,-0.07999073151917374,0.03215883270365715,0.234787341586881,0.06227540579901044,-0.5774151945282371,8,4
NA,NA,5,5,1,66,4,5,-0.6159059139254536,-0.6235676097416465,0.3674167114835582,-0.6451513530581715,-0.722467867044994,8,0
NA,NA,7,8,0,63,9,5,0.4559244508871063,0.6878852751489608,0.8979341910702665,0.5928454749418971,-0.28730984949472316,8,8
NA,0,6,6,1,28,10,6,0.5899032464886761,0.03215883270365715,0.10215797169020377,-0.822008042772467,-0.14225717697796647,8,9
NA,NA,8,8,1,51,4,5,0.32194565528553626,0.360022053926309,-0.4283595078965045,0.4159887852276018,0.5830061856058181,7,8
NA,NA,3,3,0,44,4,5,-0.21396952712074355,-0.1317727779076686,0.10215797169020377,-0.2914379736295805,0.2929008405723043,6,5
NA,NA,NA,NA,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,6,6,1,44,4,NA,0.7238820420902462,0.523953664537635,-0.030471398206473158,0.2391320955133061,0.5830061856058181,10,8
NA,NA,7,7,0,43,4,3,-0.34794832272231363,0.03215883270365715,-0.16310076810315038,-0.4682946633438758,0.7280588581225751,2,8
NA,NA,7,8,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,1,16,0,NA,0.05398806408239635,-0.4596359991303204,-0.030471398206473158,-0.11458128391528485,0.2929008405723043,8,5
NA,NA,NA,NA,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,2,6,1,64,4,7,0.4559244508871063,0.523953664537635,0.3674167114835582,0.2391320955133061,0.5830061856058181,9,7
NA,NA,0,0,0,37,1,10,-0.6159059139254536,0.8518168857602868,-0.4283595078965045,0.06227540579901044,0.7280588581225751,8,0
NA,NA,0,4,1,40,4,NA,-0.34794832272231363,0.8518168857602868,0.8979341910702665,0.5928454749418971,-0.43236252201148023,0,10
NA,NA,NA,NA,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,56,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,4,6,0,49,4,NA,-0.4819271183238836,-0.1317727779076686,-0.2957301379998273,-0.2914379736295805,0.1478481680555473,2,7
NA,NA,NA,NA,1,23,1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,6,1,64,5,7,-0.34794832272231363,-0.1317727779076686,-0.2957301379998273,0.06227540579901044,-0.14225717697796647,6,4
NA,NA,7,8,0,64,4,5,0.4559244508871063,0.03215883270365715,0.6326754512769124,0.2391320955133061,-0.14225717697796647,8,8
NA,NA,NA,NA,0,27,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,2,0,22,6,6,0.4559244508871063,-0.29570438851899467,-0.2957301379998273,-0.2914379736295805,-0.14225717697796647,6,10
1,NA,6,5,1,74,8,NA,0.9918396332933861,0.8518168857602868,0.6326754512769124,-0.2914379736295805,-0.28730984949472316,10,10
NA,NA,5,6,0,66,4,5,-0.34794832272231363,-0.6235676097416465,-0.9588769874832129,-0.11458128391528485,-0.5774151945282371,6,4
NA,1,4,5,0,80,3,5,0.5899032464886761,0.523953664537635,0.10215797169020377,-0.11458128391528485,-0.14225717697796647,7,10
NA,NA,6,7,1,59,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,8,8,0,47,4,2,0.4559244508871063,0.360022053926309,0.3674167114835582,0.4159887852276018,-0.43236252201148023,8,8
1,NA,6,6,0,22,6,4,0.5899032464886761,0.523953664537635,0.7653048211735893,0.4159887852276018,0.5830061856058181,9,8
0,NA,5,2,0,20,0,4,0.4559244508871063,0.360022053926309,0.5000460813802351,0.4159887852276018,0.2929008405723043,8,8
NA,NA,8,9,0,75,2,7,0.7238820420902462,0.523953664537635,0.234787341586881,0.2391320955133061,0.5830061856058181,8,10
1,NA,7,4,1,47,7,6,-0.34794832272231363,0.6878852751489608,0.7653048211735893,0.946558854370488,0.7280588581225751,8,2
NA,NA,0,0,0,44,4,5,0.18796685968396615,-0.4596359991303204,0.8979341910702665,0.5928454749418971,0.5830061856058181,9,5
NA,1,NA,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,5,0,38,10,6,0.7238820420902462,0.360022053926309,0.5000460813802351,-0.11458128391528485,-0.28730984949472316,8,10
NA,0,8,8,1,47,10,4,0.32194565528553626,-0.29570438851899467,-0.2957301379998273,0.06227540579901044,0.2929008405723043,7,8
NA,NA,3,7,0,43,10,4,-0.07999073151917374,0.6878852751489608,0.3674167114835582,0.4159887852276018,-1.4477312296287785,4,8
NA,NA,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,2,0,38,9,8,-0.34794832272231363,-0.1317727779076686,0.234787341586881,-0.2914379736295805,-0.867520539561751,7,3
1,NA,8,8,1,37,6,8,-0.07999073151917374,0.360022053926309,0.5000460813802351,-0.4682946633438758,0.5830061856058181,10,2
NA,NA,NA,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,9,9,1,66,10,7,0.18796685968396615,0.19609044331498324,-0.2957301379998273,-0.6451513530581715,0.43795351308906133,6,8
NA,NA,7,6,0,64,4,4,-0.7498847095270236,0.19609044331498324,0.5000460813802351,-0.9988647324867624,-0.28730984949472316,4,3
NA,NA,8,NA,1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,5,0,60,4,5,0.18796685968396615,0.19609044331498324,-0.4283595078965045,-0.4682946633438758,0.43795351308906133,6,8
NA,NA,5,6,1,31,6,3,0.32194565528553626,-0.29570438851899467,-0.9588769874832129,-0.11458128391528485,0.0027954955387905684,7,8
NA,NA,4,4,0,29,5,5,-0.07999073151917374,0.03215883270365715,0.234787341586881,-0.4682946633438758,-0.28730984949472316,7,5
NA,NA,NA,NA,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,8,1,67,4,6,0.32194565528553626,0.360022053926309,0.10215797169020377,-0.11458128391528485,-0.43236252201148023,6,9
NA,NA,7,7,0,64,3,7,-0.6159059139254536,0.360022053926309,-0.030471398206473158,-0.4682946633438758,0.2929008405723043,6,2
NA,NA,NA,NA,0,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,4,NA,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,64,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,5,0,58,1,5,0.7238820420902462,0.8518168857602868,0.5000460813802351,0.7697021646561928,0.5830061856058181,10,8
0,NA,5,6,1,47,8,5,0.9918396332933861,0.8518168857602868,0.8979341910702665,1.1234155440847837,1.018164203156089,10,10
1,NA,3,2,0,44,4,5,-0.07999073151917374,-0.29570438851899467,0.5000460813802351,0.2391320955133061,0.1478481680555473,4,8
1,NA,0,0,0,18,1,5,-0.6159059139254536,-0.4596359991303204,-0.2957301379998273,-0.822008042772467,-0.5774151945282371,8,0
0,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,0,1,0,39,4,5,-0.34794832272231363,-0.6235676097416465,-0.4283595078965045,-0.4682946633438758,1.018164203156089,10,0
NA,NA,7,7,1,41,4,5,-0.4819271183238836,-0.6235676097416465,-0.16310076810315038,-0.2914379736295805,0.0027954955387905684,7,2
NA,NA,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0,8,1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0,0,0,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,6,0,33,7,3,-0.07999073151917374,-0.1317727779076686,0.7653048211735893,-0.822008042772467,0.2929008405723043,6,6
1,NA,3,2,0,57,4,2,0.4559244508871063,0.523953664537635,-0.030471398206473158,0.7697021646561928,-0.43236252201148023,10,6
NA,NA,9,8,1,58,10,2,0.857860837691816,0.19609044331498324,0.3674167114835582,0.06227540579901044,-0.867520539561751,9,10
0,1,8,8,0,52,10,4,0.9918396332933861,0.19609044331498324,0.5000460813802351,-0.11458128391528485,0.43795351308906133,10,10
NA,NA,NA,5,0,17,1,NA,0.9918396332933861,0.19609044331498324,-0.6936182476898587,-1.3525781119153537,-1.1576258845952647,10,10
NA,NA,NA,NA,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,7,6,0,67,9,4,0.18796685968396615,0.523953664537635,-0.030471398206473158,0.4159887852276018,0.1478481680555473,6,8
NA,NA,7,6,1,34,4,8,-0.21396952712074355,-1.1153624415756243,-0.4283595078965045,0.2391320955133061,0.2929008405723043,3,8
NA,NA,3,4,0,38,6,5,-0.34794832272231363,-0.1317727779076686,0.6326754512769124,-0.2914379736295805,0.1478481680555473,7,3
NA,NA,3,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,8,1,61,9,6,-0.34794832272231363,-0.1317727779076686,-0.030471398206473158,0.2391320955133061,-0.14225717697796647,6,4
NA,1,1,2,0,56,6,6,0.32194565528553626,0.8518168857602868,0.8979341910702665,0.06227540579901044,0.2929008405723043,6,9
NA,NA,9,10,1,26,4,10,0.5899032464886761,0.360022053926309,0.3674167114835582,0.2391320955133061,0.8731115306393318,10,7
NA,NA,4,5,1,25,4,6,0.32194565528553626,0.523953664537635,0.5000460813802351,0.7697021646561928,0.2929008405723043,7,8
NA,NA,NA,NA,1,59,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,9,0,58,10,3,-0.07999073151917374,0.19609044331498324,0.10215797169020377,0.06227540579901044,-1.1576258845952647,5,7
NA,NA,NA,NA,1,26,1,NA,NA,NA,NA,NA,NA,NA,NA
1,1,9,8,1,75,9,2,0.05398806408239635,-0.6235676097416465,-0.8262476175865359,-0.2914379736295805,-0.14225717697796647,5,8
NA,NA,NA,NA,1,48,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0,3,0,42,4,NA,-0.4819271183238836,-0.6235676097416465,0.10215797169020377,-1.1757214222010581,-1.0125732120785078,9,0
NA,NA,NA,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,5,7,0,60,4,2,0.5899032464886761,0.03215883270365715,-0.2957301379998273,0.4159887852276018,0.7280588581225751,8,9
NA,NA,10,10,1,59,9,7,0.7238820420902462,0.19609044331498324,0.7653048211735893,0.2391320955133061,0.2929008405723043,9,9
NA,NA,10,10,1,62,10,2,-0.07999073151917374,0.360022053926309,-0.030471398206473158,0.06227540579901044,0.0027954955387905684,7,5
NA,NA,NA,NA,0,57,6,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,55,8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0,5,0,53,4,5,-0.6159059139254536,-0.7874992203529724,0.5000460813802351,0.5928454749418971,-0.43236252201148023,5,3
NA,NA,0,7,1,68,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,5,0,60,4,7,0.5899032464886761,-0.4596359991303204,0.3674167114835582,-0.2914379736295805,0.2929008405723043,9,8
NA,NA,NA,NA,1,55,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,7,7,0,52,4,4,0.05398806408239635,0.19609044331498324,0.6326754512769124,-0.11458128391528485,0.1478481680555473,5,8
NA,NA,NA,NA,1,22,1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,7,0,79,4,NA,-1.4197786875348735,-0.7874992203529724,0.6326754512769124,0.7697021646561928,0.0027954955387905684,2,0
NA,NA,10,10,0,62,4,10,0.32194565528553626,0.8518168857602868,0.8979341910702665,-1.1757214222010581,1.018164203156089,5,10
NA,NA,NA,NA,1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,10,10,0,69,4,6,-0.07999073151917374,0.03215883270365715,-0.8262476175865359,0.5928454749418971,-0.28730984949472316,7,5
NA,NA,10,9,1,66,4,5,-0.7498847095270236,0.523953664537635,0.3674167114835582,-0.11458128391528485,0.43795351308906133,6,1
NA,0,6,5,1,71,4,5,-0.7498847095270236,0.8518168857602868,0.8979341910702665,-0.2914379736295805,0.2929008405723043,7,0
NA,0,8,10,0,70,4,8,-0.34794832272231363,0.19609044331498324,0.234787341586881,0.4159887852276018,0.43795351308906133,5,5
NA,NA,7,8,1,72,5,3,-0.34794832272231363,-1.1153624415756243,-0.5609888777931816,-0.6451513530581715,-0.43236252201148023,5,5
NA,NA,7,8,0,70,1,4,0.18796685968396615,-0.1317727779076686,-0.2957301379998273,-0.11458128391528485,-0.28730984949472316,7,7
NA,NA,8,9,0,74,7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,5,1,56,4,5,-0.21396952712074355,-0.4596359991303204,-0.4283595078965045,-0.2914379736295805,0.0027954955387905684,7,4
NA,NA,4,4,0,46,9,2,0.5899032464886761,-0.29570438851899467,-0.030471398206473158,-0.4682946633438758,0.0027954955387905684,10,7
NA,NA,3,2,0,21,3,5,0.18796685968396615,-0.29570438851899467,-0.16310076810315038,0.4159887852276018,0.5830061856058181,9,5
NA,NA,5,3,1,18,1,8,-1.2857998919333034,-0.9514308309642983,-0.4283595078965045,0.2391320955133061,-0.28730984949472316,3,0
NA,NA,3,4,1,52,10,NA,-0.21396952712074355,-0.4596359991303204,-0.16310076810315038,-0.11458128391528485,0.43795351308906133,4,7
NA,NA,7,7,0,52,2,2,-0.07999073151917374,-0.29570438851899467,0.6326754512769124,0.2391320955133061,0.8731115306393318,2,10
NA,NA,3,5,0,64,9,5,0.18796685968396615,0.360022053926309,0.7653048211735893,0.2391320955133061,0.0027954955387905684,7,7
NA,NA,NA,NA,1,64,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,8,8,0,51,6,2,0.9918396332933861,0.360022053926309,0.8979341910702665,-0.11458128391528485,-0.28730984949472316,10,10
NA,NA,7,7,0,50,6,4,-0.21396952712074355,0.03215883270365715,-0.6936182476898587,-0.2914379736295805,0.2929008405723043,8,3
NA,0,10,10,1,74,4,6,-0.07999073151917374,0.19609044331498324,0.10215797169020377,-0.9988647324867624,0.2929008405723043,10,2
NA,NA,5,6,0,69,4,5,0.05398806408239635,0.03215883270365715,-0.16310076810315038,-0.4682946633438758,-0.5774151945282371,5,8
NA,NA,NA,NA,0,57,4,4,0.7238820420902462,0.8518168857602868,0.3674167114835582,0.4159887852276018,0.7280588581225751,8,10
NA,NA,NA,NA,1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,NA,5,0,49,4,9,-0.07999073151917374,-0.9514308309642983,-0.4283595078965045,-0.2914379736295805,-1.1576258845952647,10,2
NA,NA,8,7,1,52,10,3,0.05398806408239635,-0.9514308309642983,-0.2957301379998273,-0.11458128391528485,-0.28730984949472316,6,7
NA,NA,NA,NA,0,50,2,3,0.5899032464886761,-0.6235676097416465,-0.030471398206473158,-0.11458128391528485,-0.28730984949472316,9,8
